"431361,12.03,23.73,7.6093,50.8,37.675,22.975,1017.199,0,250,160.8"
"431362,12.02,23.76,11.8187,45.8,37.1,22.85,1017.075,0,249.3,156.5"
"431363,12.04,23.78,8.2569,32,38.75,22.85,1017.199,0,249.1,142.9"
"431364,12.03,23.8,11.8187,43.9,36.85,22.85,1017.075,0,250,153.9"
"431365,12.03,23.82,4.3713,22.5,37.475,22.875,1017.075,0,250,132.5"
"431366,12.02,23.84,5.3427,25.9,36.65,23,1017.075,0,249.3,136.6"
"431367,12.03,23.85,5.3427,36.1,37.4,23.1,1017.075,0,249.8,146.3"
"431368,12.03,23.86,9.5521,23.7,36.95,22.725,1017.075,0,249.5,134.2"
"431369,12.04,23.87,5.6665,42.3,36.075,22.65,1017.075,0,249.1,153.2"
"431370,12.04,23.87,5.3427,31.9,38.075,22.8,1017.075,0,250.4,141.5"
"431371,12.03,23.87,7.9331,7,36.95,22.925,1017.075,0,249.5,117.5"
"431372,12.03,23.87,6.3141,53.1,36.8,22.825,1017.075,0,250.7,162.4"
"431373,12.03,23.87,6.9617,27.1,37.55,22.75,1017.075,0,250.2,136.9"
"431374,12.04,23.87,10.1997,49.8,38.475,22.8,1016.951,0,249.7,160.1"
"431375,12.02,23.87,10.5235,34,38.1,22.7,1017.075,0,250,144"
"431376,12.03,23.87,9.2283,49.3,38.55,22.675,1016.951,0,249.7,159.6"
"431377,12.04,23.87,6.3141,63.3,39.75,22.675,1016.951,0,249.7,173.6"
"431378,12.04,23.86,7.9331,52.4,38.625,22.6,1016.951,0,249.7,162.7"
"431379,12.02,23.85,5.9903,52.7,38.65,22.65,1016.951,0,251.4,161.3"
"431380,12.02,23.84,6.3141,50.2,38.45,22.7,1016.951,0,250.2,160"
"431381,12.01,23.83,4.0475,54.2,37.4,22.8,1016.951,0,249.5,164.7"
"431382,12.03,23.82,5.6665,37.6,40.125,22.825,1016.951,0,250.5,147.1"
"431383,12.02,23.82,5.3427,59,38.05,23,1016.951,0,249.1,169.9"
"431384,12.02,23.82,5.6665,45.5,37.325,22.85,1016.951,0,251.4,154.1"
"431385,12.03,23.81,3.3999,3.7,38.575,22.85,1016.951,0,249.8,113.9"
"431386,12.02,23.82,10.5235,41,39,23.075,1016.951,0,251.1,149.9"
"431387,12.04,23.82,8.9045,40.6,39.15,22.95,1016.951,0,249.5,151.1"
"431388,12.03,23.82,5.3427,39,38.825,22.875,1016.951,0,249.5,149.5"
"431389,12.02,23.83,5.3427,29.8,40.975,22.875,1016.951,0,249.7,140.1"
"431390,12.01,23.83,6.6379,345.3,38.9,23,1016.951,0,249.8,95.5"
"431391,12.02,23.84,5.6665,3.9,39.425,23.175,1016.951,0,249.5,114.4"
"431392,12.03,23.84,5.0189,341.7,38.425,23.325,1016.951,0,249.1,92.6"
"431393,12.03,23.84,6.6379,333.7,39.75,23.4,1016.826,0,249.8,83.9"
"431394,12.02,23.84,5.9903,330.7,37.85,23.125,1016.951,0,249.8,80.9"
"431395,12.05,23.84,5.3427,339.6,38.85,22.85,1016.951,0,247.4,92.2"
"431396,12.04,23.85,3.3999,317.6,38.6,22.875,1016.826,0,248.1,69.5"
"431397,12.04,23.86,2.7523,346.4,39.55,23.05,1016.826,0,248.8,97.6"
"431398,12.03,23.87,3.0761,316.5,38.875,23.325,1016.826,0,249,67.5"
"431399,12.05,23.87,6.9617,38.3,36.775,23.5,1016.826,0,249.3,149"
"431400,12.02,23.88,5.6665,3.5,36.2,23.45,1016.951,0,250,113.5"
"431401,12.04,23.89,8.2569,352.8,34.95,23.45,1016.826,0,248.8,104"
"431402,12.02,23.9,3.7237,9.5,35.975,23.45,1016.951,0,248.8,120.7"
"431403,12.04,23.91,4.6951,52.4,36.5,23.525,1016.951,0,249.8,162.6"
"431404,12.04,23.91,5.3427,36.9,36.375,23.4,1016.951,0,249.1,147.8"
"431405,12.04,23.92,8.9045,346.8,37.225,23.475,1016.826,0,249.3,97.5"
"431406,12.03,23.93,5.0189,28.7,38.525,23.7,1016.826,0,249.7,139"
"431407,12.04,23.93,4.3713,62.6,36.15,23.525,1016.826,0,248.6,174"
"431408,12.03,23.94,4.0475,54.4,37.3,23.375,1016.826,0,249.7,164.7"
"431409,12.03,23.93,3.0761,47.7,37.275,23.25,1016.826,0,251.1,156.6"
"431410,12.03,23.93,6.3141,25.2,36.45,23.35,1016.826,0,249.7,135.5"
"431411,12.03,23.93,4.6951,39,37.325,23.125,1016.826,0,249.1,149.9"
"431412,12.04,23.93,3.0761,58.4,37.9,23.15,1016.826,0,250.5,167.9"
"431413,12.05,23.94,4.3713,7.2,37.4,23.325,1016.951,0,248.1,119.1"
"431414,12.04,23.95,6.3141,65.7,37.375,23.5,1016.826,0,250.7,175"
"431415,12.03,23.96,5.9903,24,38.45,23.6,1016.826,0,249.1,134.9"
